,0
502,"ferhat bayındır
@ferhatbayindr
·
16 Ara 2023
@SuperYardim
 @Trkcellfiberint
 @Turkcell
 @TurkcellHizmet
 ben arıza kaydı oluşturmaktan bıktım hergün sizi aramaktan bıktım benim internetimi verin aldığınız paranın halkını verin evdeki bütün sistem çevrim dışı yeter artık kopma donma varken şimdi hepten gitti 2 aydır bu nedir yaa
22"
503,"Fuat Keleş
@FuatKel98311260
·
22 Eki 2023
@SuperYardim
 evimin önünde altyapı bulunmakta, siteye kutu da koymuşsunuz, gelen yetkililer, buraya internet çekildiğine dair eski projelerden bilgi aktardılar. Ancak ne kontrole gelen oldu ne de bir gelişme. Eski projelere göre internet çekildi mi çekilmedi mi?
3"
504,"𝕸𝖊𝖍𝖒𝖊𝖙 𝕭İ𝕽𝕷İ𝕶
@mbirlik63
·
13 Oca
@SuperYardim
 @superonline
 @TurkcellHizmet
 @Turkcell
  Superonline, 28 Kasımdan beri ev internetimde yaşanan kopmalara bir çözüm bulamadı.  Müşteri temsilcilerinin hepsi ile tanıştım. Hala bekleyin diyorlar.  SUPERPİŞMANLIK
1
58"
505,"Nasibim-1
@mezunsal
·
26 Eki 2023
@SuperYardim
 İnternet hızı aşırı yavaş bazen wpden mesaj gitmiyor video film asla izlenmiyor 10gb ek paket bile 220 lira o da kullanılmıyor zaten tarife değişikliği desen taahhüt kitlediniz bela mısınız olm siz
1
15"
506,"Eko
@BalkonSefasi_
·
17 Kas 2023
@SuperYardim
 Sizi, fiber interneti fiber altyapınız olmadan, fiber fiyatıyla fiyatlandırdığınız için ve bilinçsiz vaat veren müşteri hizmetleriniz yüzünden şikayet edeceğim. Ve, bu yine umrunuzda olmayacak. Abone olan şahıs bile abone görünmüyor uygulamanızda. 
1
6"
507,"Tuğçe.
@tgcsnlerdrn
·
12 Kas 2023
@SuperYardim
 @TurkcellHizmet
 tv+da dizi izlerken önce dizinin sesi gitti sonra komple tv+ gitti . Kapatıp açtım interneti kesip tekrar açtım görüntü gelmiyor sorun mu var ?
1
8"
508,"Mehtap
@LadyCortii
·
24 Kas 2023
@SuperYardim
 1satte 60kopma... En pahalı internet,aldığımız hizmet rezalet.Yeni sitede oturuorum hatlar yeni,her sene aynı sorunlar.... Sürekli kopma,ne Turkcell TV nede internet adam gibi.Üstüne hata sizdense ücret alinio. Şakamisiniz? Napmis olabilirim? No: 51247799
2
33"
509,"Aybars
@KacavaM
·
28 Eki 2023
@SuperYardim
 bu nasıl bir hizmet yahu
1
17"
510,"h.Kdnz
@hakan60tokat
·
19 Eyl 2023
@SuperYardim
 @Turkcell
 @TurkcellHizmet
  sakın ola ben hataya düşüp evime superonlyn İnternet aldım siz düşmeyin bir arıza günlerce giderilebilir.
1
28"
511,"Ferhan Arslan
@FerhanA44241301
·
21 Kas 2023
@SuperYardim
 9.00’da olan superonline int. bağlantısı randevusuna 2 SAAT!geç kaldınız. Daha da ortada yoksunuz! 45 dakika önce aradığımızda 10 dakika sonra oradayız dediniz ve artık telefonları da açmıyorsunuz.Dün özellikle aradık çalışıyoruz diye,REZİLLİK #turkcell #superonline
1
74"
512,"BURAK ¹⁹⁰⁷
@thisrockkk
·
9 Ara 2023
@SuperYardim
 @TurkcellHizmet
 #TurkcellTV #superonline #fiber 
Yaşattığınız Mağduriyet  hız kesmeden devam ediyor tebrikler 
@TurkcellHizmet
 @SuperYardim
 BURAK ¹⁹⁰⁷
@thisrockkk
·
8 Ara 2023
Bütün gün  internet ve TurkcellTv http://kullanamıyorum.Arıza kaydı açıldı,ilk olarak saat 22.00’a kdr sorun çözülücek dendi sonra 24saat içinde dendi şimdide 48saat deniyor.Resmen alay ediyorlar.Superonline Pişmanlık!
#superonline #TurkcellTv #Fiber @SuperYardim @TurkcellHizmet
1
129"
513,"Bus
@BusAnil17
·
27 Eki 2023
@SuperYardim
 1 haftadır internetimiz yok, müşteri hizmetleri sürekli kayıt oluşturuldu diye dönüş yapıyor ama hala bir çözüm yok. Çok kötü bir firmasınız
1
1
1
36"
514,"dr qk
@drqkoo68
·
3 Eki 2023
@SuperYardim
 
Ev için superonline müşteri hizmetleriyle görüştüğümde 35 mbps hızında internet alt yapısına uygun yaklaşık 30 mbps hızında kullanırsınız denildi şimdi internetim kuruldu modemden uzaklaşınca 3 mbps kadar düştü diğer odada bağlanmıyor bile internet ara ara kesiliyor
1
5"
515,"Tantuni adam
@gavurundoluu
·
19 Eyl 2023
@SuperYardim
 100 mbps internet aldık modemin dibinde gelen internete bak!!! Güya birde fiber internet
1
27"
516,"SRFOZDMR
@2d860a9a924c440
·
5 Kas 2023
@SuperYardim
 TURKCELL PİSMANLİKTİR.....

fiber aboneligim boyunca devamlı sorun yaşamaktayım Turkcell'in vermiş olduğu modem yüzünden internete baglanamiyorum birde üstüne gelen servis teknik servis ücreti yansitmislar..ARKADASLAR SAKİN AMA SAKİN TURKCEL FİBER KULLANMAYİN.....
1
16"
517,"KÜRŞAD
@Krsadaksu
·
28 Kas 2023
@SuperYardim
 internet yok allloğğ bu böyle hep gidicek mi “ SÜPERonline” ????
1
28"
518,"şerif taytıs
@barissaglam584
·
27 Ara 2023
@SuperYardim
 adlı kişiye yanıt olarak
20 mbps hızım  vardı .bağlantım  kopuyordu.50 mbps yaptım  yine aynı  hızı alamıyorum.bugün  1000 mbps  tarifeye geçtim  50 mbps alıyorum
1
12"
519,"Ottoman
@Ottoman9799
·
31 Eki 2023
@SuperYardim
 @TurkcellHizmet
 @Turkcell
 @Mimaroba_
 
Dün akşam internet kopması sebebiyle arıza kaydı oluşturdum Türk Telekom personeli gelip hattı kontrol ettiler hatlarda bir problem Turkcell Superonline sistemsel arızası denildi müşteri hizmetlerini arıyorum 0850 222 0222
1
151"
520,"bülent şenol
@senol_bule76491
·
13 Ara 2023
@SuperYardim
 internetsiz geçen 20 gün.defalarca aradik ariza kaydi http://olusturduk.ne gelen var ne giden.vay efendim altyapi Türk Telekom imis de onlar bakacakmis.lanet olsun sizin gibi internete.340₺ fatura yollamışlar bir de utanmadan
1
45"
521,"burak
@belkoca
·
25 Kas 2023
@SuperYardim
 @TurkcellHizmet
 @Fiberintenet
  Mersin Toroslar Alsancak mahallesindeki fiber optik hattınızdaki arızayı gidermeyi düşünüyor musunuz acaba??
1
17"
522,"Xlara Cath
@CathXlara
·
26 Eki 2023
@SuperYardim
 @TurkcellHizmet
 ???
1
9"
523,"Kazakoğlu
@kazakoglu45
·
28 Kas 2023
@SuperYardim
 @Turkcell
 @TurkcellHizmet
  dünden beri internetim yok bugün arıza kaydı yaptırdım ve böyle bir mesaj geldi  şimdi ücret ödeyerek teknik servis gelecekmiş şimdi burda benim suçum ne internetin kesilmesinden ben mi suçlu yum neden ben ücret ödüyorum anlamış değilim...
20"
524,"Esra Şimşek
@Esraa_Simsek
·
6 Eki 2023
@SuperYardim
 adlı kişiye yanıt olarak
Bir haftadır internetimiz yok. Gerçekten rezalet. Defalarca aradık ne gelen var ne giden. Herkes duysun bilsin Turkcell superonline pişmanlıktır! Dağ başındz değiliz, İstanbuldayız. bi teknik servis gönderip sorunu çözemediler. Hep oyalama çözüm sıfır!!
55"
525,"Derda Candan
@derda_candan
·
19 Ara 2023
@SuperYardim
 adlı kişiye yanıt olarak
Günlerdir gerek buradan gerek müşteri hizmetleri ile görüşerek sorunumu defalarca dile getirdim bağlantınız da bir problem yok deniyor 
Servis talep ettiğim de ücret istiyorsunuz bu nasıl bi anlayış
1
12"
526,"hakan ökten
@hknktn82
·
21 Eki 2023
@SuperYardim
 @Turkcell
 evden calisan bir insan olarak superonline internet baglattim hemen gelip bagladilar 15 gun kesintisiz baglandim ama son 2 gundur her turlu sikayetime ragmen fiber hattimda bir sikinti var ve saha ekipleri destek olmamaktalar
1
48"
527,"Ahmet Conker
@aconker34
·
13 Ara 2023
@SuperYardim
 Şu sizin ışık hızında ki İnterneti 6 gündür bağlatamadık,  ne oldu bu sizin güzel şirketinize, apartmanda telekom altyapısı olmasına rağmen keşif yapmadan , sadece mesaj atıp bekletiyorlar arasak 7 iş günü diye konuşturmuyorlar , göreceğiz bakalım sonucu..
1
24"
528,"Selin
@madamaylak9
·
1 Kas 2023
@SuperYardim
 neredeyse bir aydır bağlayamadığınız lanet İnternetin telefon faturama yansıyan ekstresini tarafınıza ödeteceğim günlerdir bugün aranacaksınız diye oyalanıyorum rezil bir kurumsunuz.
1
56"
529,"anonymus
@anonymu21394291
·
8 Oca
@SuperYardim
 superonline kullanıcısıyım 1 aydır internet yok genel arıza var diyip geçiştiriyorlar Binevler mahallesinde 
@GundemiAntep27
1
75"
530,"Yadigar çelik
@Umydgr79
·
22 Kas 2023
@SuperYardim
 bir haftadır İnternet yok. Ekipler bakti binaya kadar sorun yok deniliyor. Kabloları kontrol ettirin. Kabloları kontrol ettiriyoruz Kablolarda sorun yok.
Bu durumu nasıl çözeceğiz.
1
6"
531,"Veysel
@VeyselSurgunogl
·
26 Eyl 2023
@SuperYardim
 siz arıza randevusuna gelmeyen  teknik personelinize, telefonlarıni açmama talimatı mi verdiniz?
Hangi hakla bana danışmadanrandevuyu ertesi güne  alma hakkını kendinizde buluyorsunuz?
Siz ücreti mukabili hizmet veriyorsunuz,bizim patronum değilsiniz.
1
13"
532,"ibrahim
@yorumsuzhayat2
·
26 Oca
@SuperYardim
 1 haftadır evde internetin nakil olmasını bekliyoruz 
@Trkcellfiberint
1
1
63"
533,"Dr. Fatih Hakan ÇAM
@drfhcam
·
25 Eki 2023
@SuperYardim
 @TurkcellHizmet
 57068493 numaralı abone olarak kesilen bağlantım için 
@turkcell
 müşteri hizmetlerini 0850 222 0 222 nolu telefonu aradım. Şu an arkada hala bağlanmayı bekliyorum. 7 dk.yı geçti... Ve hala internetim yok.
29"
534,"Ümit Alkın
@umitalkin
·
16 Ara 2023
@SuperYardim
 size niye ulaşamıyorum acaba sürekli hat düşüyor ve bilgi alamıyorum
1
6"
535,"Recep Kalaycı
@recepklyc
·
10 Oca
@SuperYardim
 3 ocakta başlatmış olduğum taşıma talebim uzun uğraşlar sonucunda pazartesi çözüldü. Şimdi 2 gündür internetimi kullanmak için çalışıyorum. Artık sorunu çözünnnnnnnn
12"
536,"/home/turkeryildirim
@turkeryildirim
·
11 Eki 2023
@SuperYardim
 neden Huawei hg8245x6 modeme neden DNS ayarı yapamıyoruz? Hangi amaçla bu ayarın yapılmasını engelliyorsunuz? #superonline
1
111"
537,"Aylakeş
@breaking_bad61
·
12 Ara 2023
@SuperYardim
 @TurkcellHizmet
 @Turkcell
 #superonline
Kocaeli'de interneti neden kestiniz? 45 dakikadir musteri hizmetlerine baglanmaya çalışıyoruz ay basi geldimi fatura kesmeyi biliyorsunuz amk
2
2
682"
538,"Burcu Yılmaz
@brcmirahk
·
24 Kas 2023
@SuperYardim
 superbox kullanıcısının. Ve ayrıca yıllardır platinum müşterisiyim. Depremde internet aldım ve aylardır bağ evinde. Fatura gecikmesi olduğu için Turkcell tarafından iptal edildiğini öğrendim. Ve benden cayma bedelide istiyorlar. Şimdi burda mağdur olan benim.
1
52"
539,"Av.Sait Korkmaz
@korkmzsait
·
10 Kas 2023
@SuperYardim
 @Turkcell
 Superonline internet arıza kaydı oluşturmamıza rağmen dönüş sağlanmış değil
1
104"
540,"Doğukan Yılmaz
@dogukanyilmaz95
·
3 Eki 2023
@SuperYardim
 @TurkcellHizmet
 @Turkcell
 
Turkcell TV+ ‘ ı 1 yıl boyunca ücretsiz olarak tanımladıklarını iletildi. Faturamda ücret yansıtıldı! Sözleşmede ücreti imzaladınız diyorlar, kayıtları inceleyin diyorum kabul etmiyorlar!
1
33"
541,"Kerem
@theseer82
·
21 Eyl 2023
@SuperYardim
 Taahutumu yenilemek istiyorum. Uygun fiyatli paketler konusunda yardim rica ederim
1
11"
542,"kahve kokusu
@ArmaganCiftlik
·
25 Kas 2023
@SuperYardim
 adlı kişiye yanıt olarak
3 aydır internet hiç yok iptal etmek istiyorum cayma bedeli çıkıyor .. ne bir muhatap ne bir yetkili .. almadigim hizmetin bedelini ödüyorum ..  hergun müşteri temsilcisi arıyorum .. haram zıkkım olsun. .. ödedigim karşılığını almadigim hizmetin parası sizlere haram olsun
1
12"
543,"Fatih TAŞ
@fatihtas1810
·
4 Eki 2023
@SuperYardim
 @TurkcellHizmet
 ev internetini neden bağlamıyorsunuz? Kaç gün oldu başvuralı 
1
23"
544,"Gandalf@
@Eyaslan
·
16 Eki 2023
@SuperYardim
 ne zaman bağlanacak bu internet 10 gün oldu ortada kimse yok. Telefonla ulaşmak imkansız . Alt tarafı bir kabloyu deliğine sokacaksınız.
1
12"
545,"tuğba
@tugbaayayli
·
6 Oca
@SuperYardim
 @Turkcell
 ev interneti taahhütüm nisanda bitecek olmasına rağmen arayıp 2,5 katı daha pahalı olan bir tarifeye geçmemi istiyorsunuz. utanmadan bir de indirimli diyorsunuz????
1
58"
546,"MCC61
@ahmet_colak_
·
28 Ara 2023
@SuperYardim
 merhaba, dünden beri internetim yok, akşam arıza kaydı oluşturdum bu saat oldu kimse ne aradı ne sordu. Eğer acele etmeyin internetsiz de yaşanır diyorsanız komple iptal edelim. İnternete bağlı bir sürü cihazım var ve çalışmıyorlar suan. Ne yapmamı önerirsiniz?
1
5"
547,"can ramizoğlu
@kars1993
·
11 Ara 2023
@SuperYardim
 adlı kişiye yanıt olarak
Yahu ülkemi sahipsiz firmalar mi keyfi. Önceki firma rezildi Superonline ovduler geçtik buraya bir haftada pişman olduk. Ne arayan var ariza için ne soran iki gündür rezil olduk.
1
95"
548,"Mustafa
@Mustafa837793
·
14 Eki 2023
@SuperYardim
 55248942 müşteri numaralı Ankara altındag aboneliğimde 18.07 tarihinden bu yana genel arıza var 23.07 tarihinde vdsle geçtim pişman oldum sürekli genel arıza diyor ama bınamızda sadece benım İnternetimde sorun var çözün artık su problemi tt ile ortak çalısma baslatın
1
14"
549,"Oğuz Emre
@ousemre
·
21 Ara 2023
@SuperYardim
 #turkcell tokata başlamışsınız ?
1
1
55"
550,"ice ice bab
@cuyswrld
·
28 Oca
@SuperYardim
 @TurkcellHizmet
 @Turkcell
 neden sürekli hata alıyorum superonline taahhüdümü yenilemek için bana önerilen teklifleri göremiyorum bu ekranda sürekli hata veriyor günlerdir
1
89"
551,"yas'
@llyykke
·
26 Oca
@SuperYardim
 bu nedir acaba? Modemi 100 kez sıfırladım düzelmiyor da yeter artık sürekli böyle rezalet internet mi kullanacağız kardeşim ya??
1
39"
552,"Fatih Erdoğan
@Fth_erdogan80
·
6 Kas 2023
@SuperYardim
 Tahaahüdümün bitmesine 4ay kala, tahaahüdünüz bitiyor yalanı ile yeni tahaahüd oluşturduğunuz için 10 yıllık üyeliğimi sonlandırıyorum.
1
12"
553,"Huseyin OZDAL
@ozd_huseyin
·
6 Kas 2023
@SuperYardim
 adlı kişiye yanıt olarak
İnternetim bağlandığından bu yana bağlantı sorunu yaşıyordum ve Ekim 28 den bu yana daha iyi. Fakat; Bilgisayarımla wifi de sürekli internet kopuyor. Diğer evimde TTnet var ve hafta sonu
TTnette bilgisayarımda hiç kopma olmazken sizde 4-5dk arayla bilgisayarımda internet kopuyor
40"
554,"İbrahim
@ibrahimozg68801
·
9 Kas 2023
@SuperYardim
 adlı kişiye yanıt olarak
tabi tabi personeliniz bizi komşulara rezil etti sırf egosunu tatmin etmek için hem işini doğru yapmıyor hemde beni borçlu gösterip komşuları bana kışkırtıyor. #superonline sana yakıştıramadım o yüzden #ankara daki #sincan daki #elvankent #etimesgut #eryaman 
@BTKgovtr
 @BTKbasin
1
281"
555,"Rıdvan Tekeş
@ridwantekes
·
30 Eyl 2023
@SuperYardim
 Kasım ayında internet paketim bitiyor.Firmanız tarafından hiç bir şekilde aranmıyorum ve yeni sözleşme ile ilgili bir teklif almıyorum. Bunun nedeni nedir acaba ve Şuan kullandığım modemimden Wi-Fi performans konusunda hiç memnun değilim nasıl yardımcı olabilirsiniz
1
16"
556,"Ayti
@aytencoskuuun
·
3 Eki 2023
@SuperYardim
 ben artık bıktım senden ve gidip gelmemelerinden....
1
24"
557,"Cicada
@devrimsun
·
16 Oca
@SuperYardim
 haftada 3 gün internet neden kesiliyor neyi beceremiyorsunuz? Evden çalışan insanlarız bu ne rezillik
1
8"
558,"Hikmet
@hikmet87
·
23 Eyl 2023
@SuperYardim
 @TurkcellHizmet
 @Turkcell
 super online ev İnternetim çok yavaş problemi çözmenizi rica ediyorum
1
39"
559,"s.özhan osmanoğlu
@ozhanosmanoglu
·
7 Kas 2023
@SuperYardim
 @Turkcell
 73779685 superonline abonesiyim superonline kınıyorum ev taşımam ile birlikte bağlantımı yapamadıkları için iptalini istedim ve cayma bedeli çıkartıyorlar bu tür soygunculuklar muz cumhuriyetinde olur kendinize gelin hizmetinizi adam gibi yapın
1
44"
560,"Ahmet Conker
@aconker34
·
16 Ara 2023
@SuperYardim
 @TurkcellHizmet
 Superonline şirketiniz tam fiyasko ; tam 10 gündür TTelekomdan port alamadıkları için internet müracaatımı benim bilgim dışında iptal etti, tam 10 gün beni pozitif msj.larla oyaladılar, portunuz yoksa neden başvuru alıp milletle dalga geçiyorsunuz...
1
1
70"
561,"onur sarican
@saricanonur
·
9 Ara 2023
@SuperYardim
 günlerdir bağlantı sorunu yaşıyoruz hiç bir destek yapılmadı, işyerinde sorunlar yaşıyoruz acillllll dönüş rica ederiz-İzmir
1
11"
562,"Burcu Yılmaz
@brcmirahk
·
24 Kas 2023
@SuperYardim
 hem bana hiç bir şekilde bilgilendirme yapılmıyor bir anda hat kesiliyor Turkcell caydı diyorlar. Ben neden cayma bedeli ödüyorum tekrardan. Yıllardır kulllanıcınızım bizede böyle mağdur ediyorsanız ne diyim 
@Fiberintenet
 @TurkcellHizmet
 @Turkcell
26"
563,"Hasan Özkan
@hasan_ozkan35
·
1 Ara 2023
@SuperYardim
 bunu açıklarsanıza bana? Hattınız falan filan demeyin. Upload bu hızda iken download hızı buysa sorun hattımda kabloda falan değildir. Sorun büyüktür sorun sizdedir. Çözüm var mı? Yok? Biz sinyalinizi normal takip ediyoruz!!!
3
1
27"
564,"Deniz Kaptan
@denizk3434
·
24 Eki 2023
@SuperYardim
 @TurkcellHizmet
 3 gündür benden kaynaklı olmayan nedenden ötürü evde internetim yok! Defalarca aramama rağmen hala da gelmiş değil! Kalp hastasıyım ve sayenizde bugün ömrümden bir 10 yıl gitmiştir bana yaşattıklarınızdan dolayı
1
8"
565,"hakaaan
@hakan61bektas
·
28 Eyl 2023
@SuperYardim
 istanbul gazi osman paşa kazım karabekir mahallesinde superonline tam bir hayal kırıklığı oldu iyi diye geçtik pişmanlık yaşıyorum birde cayma bedeli 2700 tl istiyorlar
44"
566,"Efe Murat
@efe91684
·
3 Ara 2023
@SuperYardim
 adlı kişiye yanıt olarak
Dikkat edin ekip yaparken başka şeyleri bozmasın
5"
567,"Selçuk Balı, Prof. Dr.
@balisb
·
14 Kas 2023
@SuperYardim
 Turkcell Superonline pişmanlıktır. Kesintisiz nakil talebimi gerçekleştirmeyip, başvurumu talebim olmadığı halde talebiniz doğrultusunda iptal ettik diyerek YALAN mesaj atıyorlar.
Sonra da portta yer yok deyip mağdur olmama yol açıyorlar.
72"
568,"Mehtap
@LadyCortii
·
24 Kas 2023
@SuperYardim
 Tam bı rezalet yine saatte 60kopma. Hala sorun sizdeyse ücret alınır diorsunuz..EVET BÜYÜ yapıyorum ben modeme. Bıkdim gercekden... Fahiş fiyatlar,rezil bı hizmet. Uganda mi burası!  Kaç yıldır aynı sorunlar No: 51247799
1
1
18"
569,"bülent şenol
@senol_bule76491
·
16 Ara 2023
@SuperYardim
 3 haftadır arıza için ekip bekliyoruz.gelen yok giden yok arayan yok soran yok ama fatura gelmis.50 kere aradık.superonline pişmanlıktır
43"
570,"speedy Gonzalez
@OkanAtes
·
17 Eki 2023
@SuperYardim
 Sizin ile iletişime nasıl geçebilirim
1
9"
571,"emrah ölmez
@emraholmez_01
·
11 Kas 2023
@SuperYardim
 @TurkcellHizmet
 kablolu bağlantı hızımı aylardır düzeltemediniz sürekli dalgalanıyor. sürekli hız değerleri düşüyor. Eğer bana bu sorunu yaşatmaya devam edecekseniz bende üzerime düşeni yapacam
2
45"
572,"Murat
@izmoskist
·
31 Oca
@SuperYardim
 merhabalar. Yaklaşık 2 yıldır internet ve tv hizmeti almaktayız ancak internetten inanılmaz derecede şikayetçiyiz. Ve ben 
@TurkTelekom
 u kötü bulduğum için superonline a geçmiştim ancak artık fark ediyorum ki yaptığım en büyük hatalardan biri olmuş.
1
90"
573,"Kudurtucu
@Kudurtucu6134
·
14 Oca
@SuperYardim
 
@Turkcell
 
Benim neden internetim yok?????
2
63"
574,"Papaz
@CahaOguz
·
11 Kas 2023
@SuperYardim
 müşteri temsilcinizden aldığım bilgiye göre internetim gün içinde 32 kez kopmuş. Normalinin max 6 olduğunu söyledi. Defalarca arıza kaydı oluşturdum. Sözde 48 saat içinde çözülüyor. Haftalar geçti. Ne gelen var ne giden.
2
1
72"
575,"Volkan Ateş
@hvolkanates
·
2 Ara 2023
@SuperYardim
 4. Gündür apartmanda Superonline yok. Gelip bir ekip kontrol dahi etmedi. Bu nasıl ilgisizlik!
19"
576,"Neclasrl
@neclasrl
·
7 Oca
@SuperYardim
 insanlari gerçekten bu şekilde hasta ediyormussunuz.ya hem işinizi yapamıyorsunuz hizmet veremiyorsunuz hemde üstüne para istiyorsunuz.
1
16"
577,"Vatandaş
@lvntusl
·
29 Ara 2023
@SuperYardim
 Harika pazarlama stratejisi İnternette aylık 350 TL yazıyor Detaya girince altı ay 350 sonraki 6 ay 600  10 yıllık müşteriye 1000 Mb 550 TL yeni müşteriye 450 TL tam bir vefa örneği sen 10 yıllığına cezalısın Müşteri odaklı bir firma 
@turksatkablo
 @TurksatKablonet
7"
578,"VEDAT KAPLAN
@kenttiyatro
·
18 Ara 2023
@SuperYardim
 adlı kişiye yanıt olarak
Abonelik fesih talebi ikonu neden çalışmıyor abonelik 5 dakika kapatma için peşinizde koşmak mı gerekiyor
1
12"
579,"Taha
@tahaa133
·
3 Kas 2023
@SuperYardim
 fiyatları kafanıza yükseltmek neyin nesi?
1
7"
580,"gbgb_kedivelisi
@ggb_kedivelisi
·
22 Eki 2023
@SuperYardim
 @TurkcellHizmet
gbgb_kedivelisi
@ggb_kedivelisi
·
22 Eki 2023
@SuperYardim 1 haftadir evde kullandigimiz internetten sinyal alamiyoruz defalarca kez musteri hizmetlerini aramamiza ragmen destek alamiyorum hergun bugun gelicez diyip kimse gelmiyor bu ne terbiyesizliktir!! Kullanmadigimiz internete fatura cikaricaksiniz
1
25"
581,"Murat ÖZÇELİK..mrt ozclk
@MuratizmirMurat
·
4 Eki 2023
@SuperYardim
 apt.daki 2.kat komşumuzun yeni abone olduğunu gelen ekibinizin bu yere işlem yaparken benim int kesmiş kabloyu koparmış defolup gitmiş.bugece ne int nede tv var.bumudur ışık hızı mağduriyet.abone no 11506278.ehli insanlarla iş yapınayrıca gece nöbetçi ekip nedenolmaz
4"
582,"Bilal Tan
@bilaltan32
·
10 Kas 2023
@SuperYardim
 Tv+ aboneliğinin içinde olduğu bir abonelik yaptım. Gelen  cihaz benim tv ile uy çalışmadı başka cihaz getirdiler. Bunda da YouTube yok. Pakette 2 ay ücretsiz YouTube var. Cihaz uyumlu olmadığı işin değişim istiyorum.  Mağduriyetimi giderin lütfen.
1
14"
583,"Barış Bedenlier
@brsbedenlier
·
2 Ara 2023
@SuperYardim
 
Sayın yetkili,
İki gün önceye kadar çalışan internetim çalışma yapan ekipleriniz nedeni ile kesildi. Çağrı merkezinizi defalarca aradım şu anda port yok diyorlar. Ağustos ayından beri aktif abone olan bir üyeye port yok denilmesini anlayamıyorum. Acil çözüm lütfen
1
27"
584,"Ilker Kocer
@ilkerkocer
·
25 Eki 2023
@SuperYardim
 1 saattir fiber optik ev interneti yok. Teknik destek aranınca superonline cagri merkezi dusuyor. Oradaki arkadaşlar yoğunluktan bize düşüyor diyor. 6. Aramamda bir arkadasiniz butun İstanbulda sorun var diyor. Nereniz doğru  ? 
@Turkcell
2
2
288"
585,"Hasan
@Hasan87677582
·
9 Ara 2023
@SuperYardim
 merhabalar süperbox kullanıyorum ama çok yavaş aşırı hiçbirşeyi çalıştıramıyor lütfen ilgilenirmisiniz
1
17"
586,"tice-he
@merthece
·
7 Oca
@SuperYardim
   Superonline yaz sonbahar ,kış doğru dürüst internet yayını yapamadınız .Yıne superonline yok .telefon edıyoruz makıne ile konuşmaya devam Kendin soyle kendin dinle  .Ayıp değilmi .Ücretı almasını biliyorsunuz yayına gelince yok .türk telekom arıza dıyorsunuz
1
94"
587,"Luna Isko
@lunikora56
·
14 Oca
@SuperYardim
 2gündür aylık 450tl ödeme yaptığım internetim yok teknik desteği aradım. Sistemden yapmadığım kalmadı düzelmedi. 19 da tekrar kayıt oluşturdum ne arayan ne soran var. Tüm işlerini internt üzerinden çözen biri için sizinle sözleşmemi iptal etmeye ramak kaldı.
1
16"
588,"Vatandaş
@lvntusl
·
30 Ara 2023
@SuperYardim
 10 yıllık müşteriye 550 TL olan paket yeni müşteriye 450 TL NE KADAR MÜŞTERİ ODAKLI BİR FİRMASINIZ. 
@TurkNet
 ve 
@TurksatKablonet
 ile görüşelim bakalım...
1
31"
589,"İbrahim YAVUZ
@ibrahimyavuznet
·
29 Oca
@SuperYardim
 bağlantım sorunlu yardımcı olur musunuz
9"
590,"parallaxx
@parallaxx
·
25 Ara 2023
@SuperYardim
 @TurkcellHizmet
 kendiniz çözemiyorsanız ZTE-NETAŞ Modem Tedarikçinize bildirmeniz gerekiyor. Bunca kişi aynı sorunu yaşarken, bunu bir sorun olarak görmüyorsunuz. İnternetteki sorun sadece hız ve kesinti değildir; siz sadece bu 2sini hata olarak kabul ediyorsunuz
6"
591,"Ali Çetinkaya
@Alietin85877192
·
18 Eki 2023
@SuperYardim
 nasıl yardım ediyorsunuz anlamış değilim sorun gidermek için gelen çalışanlar arasınlar istiyoruz fakat sadece bilgilendirme mesajı geliyor siz internet vermiş gibi yapıp insan dolandırıcılığı yapıyor olabilirmisiniz ?
1
178"
592,"Yusuf'u Kaybettim
@YusufEducated
·
5 Eki 2023
@SuperYardim
 adlı kişiye yanıt olarak
22 eylülde başvurup bugğne kadar hiç bir şekilde bağlantısı olmayan ve kullanmadığım ve her gün arıza kaydı ile problemi çözmeye çalışacağız diyen ve bir türlü cözemeyen ve yineliyorum 0 kb bile internet kullanamadığım 
@SuperYardim
 kullanmadığım ve veremediği hizmet için cayma -1
2
22"
593,"lterlemez
@lterlemez
·
4 Eki 2023
@SuperYardim
; Bu hız meselesi çözülemeyecek galiba, 300 lira para verip 200 yerine 90Mbit/s fiber hızı almak enteresan.
1
17"
594,"denizz
@dnzzzctnkyyy
·
11 Oca
@SuperYardim
 dm üzerinden yazdım ama yardımcı olabilecek misiniz
1"
595,"MahmutTuran
@mt_mahmut
·
31 Oca
@SuperYardim
 Beylikdüzü Yakuplu merkez mahallesi ata caddesi 102. Sokakta neden fiber yok her sokağa fiber çekmiş siniz bu sokağa girmemiş siniz bölge müdürlüğünüze başvurdum cvp yok buraya dm den yazdım cvp yok hazır cevaplar la geçiştir ip durdunuz nasıl kurumsal bir firmasınız
5
204"
596,"Meryem Dila
@Meryemdilaa
·
26 Eyl 2023
@SuperYardim
 @Turkcell
 @TurkcellHizmet
 @TcellPlatinum
 baska bir departmanla goruserek daha makul sayilabilecek bir taahhut ve fiyatta mutabik kaldik. Yaklasik 10-15 gundur, hastane islerim var evde degilim, otomatik odemede bankamla sorun yasanmis bugun eve geldigimde (3)
47"
